web-scraper-order,web-scraper-start-url,categorie 1,categorie 2,categorie 2-href,categorie 3,categorie 3-href
1612544917-1229,https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/1,Argent,"Banque, crédit et épargne",https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/5/1,Demander un prêt immobilier à la direction de la Monnaie et du Crédit (DMC),https://web.archive.org/web/20201022121853/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/186/1/5
1612544899-1228,https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/1,Argent,"Héritage, hérédité et tutelle",https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/9/1,Demander à bénéficier de services ou conseils d’un notaire pour  le règlement d’une succession,https://web.archive.org/web/20200815185459/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/1090/1/9
1612544899-1227,https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/1,Argent,"Héritage, hérédité et tutelle",https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/9/1,Demander à bénéficier des services ou conseils d’un notaire pour la donation entre vifs,https://web.archive.org/web/20200815185459/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/1074/1/9
1612544899-1226,https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/1,Argent,"Héritage, hérédité et tutelle",https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/9/1,"Demander à bénéficier de services ou conseils d’un notaire pour la rédaction, l’enregistrement et la conservation d’un testament",https://web.archive.org/web/20200815185459/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/1071/1/9
1612544899-1225,https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/1,Argent,"Héritage, hérédité et tutelle",https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/9/1,Enregistrer les mutations par décès d’immeubles ou de comptes bancaires.,https://web.archive.org/web/20200815185459/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/747/1/9
1612544899-1224,https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/1,Argent,"Héritage, hérédité et tutelle",https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/9/1,Demander un procès verbal d'ouverture de testament,https://web.archive.org/web/20200815185459/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/627/1/9
1612544899-1223,https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/1,Argent,"Héritage, hérédité et tutelle",https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/9/1,Demander une autorisation de vente  d'un bien appartenant à un mineur ou à un majeur incapable,https://web.archive.org/web/20200815185459/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/626/1/9
1612544899-1222,https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/1,Argent,"Héritage, hérédité et tutelle",https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/9/1,Demander un procès verbal de renonciation à succession,https://web.archive.org/web/20200815185459/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/624/1/9
1612544899-1221,https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/1,Argent,"Héritage, hérédité et tutelle",https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/9/1,Demander une mutation par décès d’un immeuble immatriculé (titre foncier),https://web.archive.org/web/20200815185459/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/620/1/9
1612544899-1220,https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/1,Argent,"Héritage, hérédité et tutelle",https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/9/1,Demander une pension de veuve ou un capital décès pour les épouses de militaires décédés,https://web.archive.org/web/20200815185459/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/463/1/9
1612544899-1219,https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/1,Argent,"Héritage, hérédité et tutelle",https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/9/1,Rédiger un testament,https://web.archive.org/web/20200815185459/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/363/1/9
1612544899-1218,https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/1,Argent,"Héritage, hérédité et tutelle",https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/9/1,Faire une donation entre vifs,https://web.archive.org/web/20200815185459/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/362/1/9
1612544899-1217,https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/1,Argent,"Héritage, hérédité et tutelle",https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/9/1,Demander une homologation du procès-verbal de partage de succession,https://web.archive.org/web/20200815185459/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/361/1/9
1612544899-1216,https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/1,Argent,"Héritage, hérédité et tutelle",https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/9/1,Demander un partage successoral,https://web.archive.org/web/20200815185459/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/360/1/9
1612544899-1215,https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/1,Argent,"Héritage, hérédité et tutelle",https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/9/1,Demander un jugement d'hérédité,https://web.archive.org/web/20200815185459/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/359/1/9
1612544899-1214,https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/1,Argent,"Héritage, hérédité et tutelle",https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/9/1,Demander une curatelle,https://web.archive.org/web/20200815185459/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/358/1/9
1612544899-1213,https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/1,Argent,"Héritage, hérédité et tutelle",https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/9/1,Demander la tutelle d'un enfant,https://web.archive.org/web/20200815185459/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/357/1/9
1612544899-1212,https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/1,Argent,"Héritage, hérédité et tutelle",https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/9/1,Demander un certificat d'administration légale,https://web.archive.org/web/20200815185459/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/356/1/9
1612544899-1211,https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/1,Argent,"Héritage, hérédité et tutelle",https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/9/1,Demander une délégation de puissance paternelle,https://web.archive.org/web/20200815185459/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/355/1/9
1612544899-1210,https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/1,Argent,"Héritage, hérédité et tutelle",https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/9/1,Demander un bulletin de décès,https://web.archive.org/web/20200815185459/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/312/1/9
1612544863-1209,https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/1,Argent,Autres,https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/8/1,Bénéficier d’une subvention de la Ville de Dakar pour un lieu de culte,https://web.archive.org/web/20200815191322/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/861/1/8
1612544863-1208,https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/1,Argent,Autres,https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/8/1,"Bénéficier d’une subvention de la Ville de Dakar pour une ASC, une zone ou de l’ODCAV",https://web.archive.org/web/20200815191322/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/859/1/8
1612544863-1207,https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/1,Argent,Autres,https://web.archive.org/web/20210113171342/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/8/1,Faire une donation entre vifs,https://web.archive.org/web/20200815191322/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/362/1/8
1612544814-1206,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/2,"Citoyenneté, justice et sécurité",Etat civil,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/56/2,Demander un certificat de coutume,https://web.archive.org/web/20201128200031/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/259/2/56
1612544814-1205,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/2,"Citoyenneté, justice et sécurité",Etat civil,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/56/2,Demander l'enregistrement d'un mariage constaté,https://web.archive.org/web/20201128200031/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/258/2/56
1612544814-1204,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/2,"Citoyenneté, justice et sécurité",Etat civil,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/56/2,Demander un certificat de non divorce et de non séparation de corps,https://web.archive.org/web/20201128200031/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/255/2/56
1612544814-1203,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/2,"Citoyenneté, justice et sécurité",Etat civil,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/56/2,Demander un certificat de vie collectif,https://web.archive.org/web/20201128200031/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/250/2/56
1612544814-1202,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/2,"Citoyenneté, justice et sécurité",Etat civil,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/56/2,Demander un certificat de non mariage et de non remariage,https://web.archive.org/web/20201128200031/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/254/2/56
1612544814-1201,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/1/2,"Citoyenneté, justice et sécurité",Etat civil,https://web.archive.org/web/20210114035406/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/1/56/2,Demander un certificat de célibat,https://web.archive.org/web/20201128200031/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/1/246/2/56
